altitude,latitude,longitude
0,35761563,139725483
0,35767140,139871571
0,35674849,139796545
0,35735338,139713855
0,35749719,139827298
0,35646104,139857656
0,35620475,139737774
0,35665985,139732219
0,35610160,139743000
0,35627149,139750143
0,35661271,139700490
0,35659405,139700202
0,35645631,139862706
0,35749943,139842171
0,35662346,139730487
0,35731741,139765260
0,35699863,139771807
0,35647876,139745742
0,35729139,139791043
0,35765118,139712996
0,35686604,139790837
0,35706940,139781392
0,35684378,139763409
0,35685321,139704434
0,35761328,139729718
0,35685165,139771155
0,35731483,139707900
0,35726880,139772175
0,35785703,139708526
0,35676402,139743520
0,35715552,139873854
0,35711043,139706291
0,35691528,139735547
0,35670749,139759319
0,35735951,139887570
0,35646008,139825903
0,35795772,139777201
0,35669811,139822845
0,35733996,139866543
0,35649326,139754049
0,35695631,139816327
0,35710276,139813320
0,35731391,139703608
0,35667500,139758603
0,35684323,139836083
0,35672763,139740368
0,35659378,139864130
0,35688655,139702192
0,35691776,139704359
0,35605248,139737619
0,35647555,139754750
0,35671518,139820878
0,35641949,139868898
0,35689610,139788650
0,35631137,139792760
0,35690476,139701170
0,35788910,139771292
0,35694043,139789058
0,35739490,139761621
0,35617310,139713086
0,35740227,139710792
0,35678249,139762034
0,35697754,139781710
0,35645141,139897101
0,35697544,139707949
0,35780220,139863642
0,35666913,139814341
0,35664788,139753303
0,35653875,139795950
0,35646802,139826386
0,35704771,139759502
0,35650746,139747836
0,35665552,139860345
0,35729073,139704131
0,35714039,139853525
0,35682624,139806668
0,35714873,139802489
0,35690556,139757788
0,35719954,139724853
0,35675517,139764302
0,35697625,139814440
0,35734069,139894456
0,35629936,139793607
0,35660764,139869623
0,35705834,139721117
0,35603766,139734921
0,35691494,139710084
0,35753457,139734642
0,35761082,139829117
0,35796449,139845685
0,35663496,139773711
0,35694573,139707281
0,35732849,139700880
0,35703046,139775827
0,35673460,139884115
0,35716301,139806287
0,35669394,139760226
0,35667843,139759891
0,35691815,139774646
0,35690649,139772009
0,35666421,139817908
0,35696793,139820826
0,35731783,139879783
0,35750625,139805908
0,35744662,139790904
0,35782230,139765098
0,35683915,139866740
0,35713939,139893290
0,35692249,139701428
0,35716396,139709758
0,35717883,139782389
0,35692381,139705529
0,35631121,139796626
0,35611847,139731078
0,35762715,139863429
0,35691126,139718017
0,35644388,139722787
0,35735890,139890107
0,35658417,139792794
0,35674462,139777149
0,35686541,139730831
0,35711836,139703174
0,35703716,139791545
0,35690859,139705363
0,35670619,139744605
0,35620886,139842955
0,35731534,139712235
0,35658476,139733800
0,35684973,139732368
0,35676656,139756707
0,35675246,139731421
0,35708519,139873981
0,35692022,139736197
0,35659399,139700231
0,35713358,139776364
0,35670317,139768300
0,35666798,139727098
0,35687721,139731920
0,35665529,139762317
0,35642481,139748413
0,35607533,139737162
0,35651090,139792689
0,35659296,139733679
0,35659824,139705025
0,35628415,139751931
0,35797705,139790388
0,35747834,139753493
0,35658504,139778604
0,35753937,139806448
0,35748017,139837721
0,35671920,139744673
0,35616442,139732115
0,35647692,139725072
0,35676303,139735982
0,35647284,139810684
0,35627908,139737403
0,35707715,139840510
0,35607225,139734442
0,35621735,139738114
0,35689876,139847618
0,35640098,139759114
0,35625488,139721961
0,35736000,139887944
0,35710370,139743400
0,35696887,139787538
0,35780997,139895466
0,35671264,139804622
0,35677644,139735865
0,35667221,139743883
0,35654681,139741012
0,35689819,139770362
0,35707757,139727146
0,35770656,139893732
0,35696876,139772784
0,35693195,139701109
0,35620884,139739516
0,35684625,139739022
0,35788719,139895832
0,35699963,139744584
0,35676638,139703585
0,35772786,139792470
0,35660775,139707416
0,35779895,139897186
0,35717177,139793992
0,35648815,139798718
0,35702229,139824285
0,35765239,139846411
0,35672452,139763663
0,35715818,139712128
0,35743290,139847638
0,35655765,139713901
0,35710948,139805880
0,35747152,139794778
0,35740934,139882774
0,35657143,139702490
0,35655355,139757169
0,35732885,139724037
0,35661343,139729172
0,35748700,139702402
0,35661879,139743304
0,35792413,139761926
0,35711140,139777739
0,35691984,139794571
0,35612747,139715730
0,35775447,139825194
0,35689810,139777675
0,35650073,139709921
0,35731442,139709527
0,35767048,139722304
0,35705540,139781059
0,35639424,139707964
0,35640442,139873036
0,35671384,139765555
0,35664432,139860048
0,35704598,139727186
0,35611588,139742681
0,35701388,139773511
0,35656794,139774857
0,35698368,139783489
0,35610220,139716998
0,35707283,139842197
0,35749465,139738607
0,35612831,139739486
0,35796719,139886402
0,35785369,139899866
0,35609569,139715087
0,35666383,139882610
0,35664602,139758607
0,35679106,139789055
0,35699675,139763385
0,35658606,139792485
0,35659245,139700461
0,35657677,139758214
0,35700322,139755958
0,35629724,139794716
0,35623982,139720738
0,35625516,139773737
0,35729888,139771525
0,35691103,139733605
0,35683441,139776768
0,35685785,139764338
0,35675905,139768847
0,35642998,139734731
0,35620803,139727665
0,35652840,139798892
0,35620776,139727447
0,35695486,139720389
0,35695157,139782639
0,35655097,139897634
0,35726441,139791031
0,35695728,139793539
0,35675661,139783621
0,35749367,139767785
0,35739184,139777156
0,35699768,139769241
0,35729772,139709750
0,35711703,139776949
0,35702361,139767994
0,35701648,139804502
0,35748331,139802227
0,35726428,139716559
0,35740712,139768831
0,35686662,139765276
0,35742188,139874165
0,35643095,139750200
0,35770270,139797377
0,35703881,139775979
0,35649419,139737507
0,35702806,139737977
0,35666733,139804194
0,35695473,139700625
0,35692150,139773350
0,35695531,139757726
0,35730695,139723422
0,35748127,139745251
0,35722905,139874045
0,35723579,139728716
0,35735895,139894320
0,35617010,139736629
0,35744648,139708191
0,35626065,139750198
0,35665632,139773527
0,35692121,139777419
0,35739394,139797696
0,35632559,139880815
0,35700677,139744119
0,35633347,139715473
0,35701676,139830177
0,35695354,139750894
0,35657737,139763570
0,35703620,139700446
0,35715229,139721487
0,35629363,139742327
0,35710181,139727547
0,35724384,139746508
0,35686872,139797750
0,35674120,139776212
0,35747276,139753609
0,35774332,139788227
0,35732430,139749925
0,35751871,139722479
0,35747032,139805427
0,35757143,139820596
0,35752258,139704703
0,35693288,139767148
0,35684189,139702098
0,35732845,139880979
0,35729089,139797863
0,35694085,139780647
0,35761679,139821685
0,35762314,139820448
0,35780691,139719170
0,35773163,139733146
0,35694600,139702908
0,35629251,139710981
0,35715330,139777828
0,35716619,139705237
0,35628815,139739535
0,35627409,139777822
0,35700030,139724810
0,35614509,139731877
0,35632171,139794621
0,35692895,139897061
0,35683413,139864368
0,35699783,139772210
0,35662209,139712627
0,35735998,139889921
0,35756719,139734863
0,35665481,139758621
0,35649788,139737675
0,35692406,139714883
0,35682030,139764254
0,35647710,139746666
0,35733565,139882539
0,35669338,139774194
0,35698741,139704983
0,35628608,139743326
0,35702102,139700389
0,35666857,139764260
0,35674290,139706227
0,35687477,139836616
0,35659319,139789628
0,35703778,139771578
0,35727270,139789143
0,35635735,139739479
0,35726289,139715429
0,35722426,139744566
0,35712831,139775996
0,35665143,139852765
0,35633353,139719591
0,35642120,139714170
0,35734443,139787999
0,35648619,139753442
0,35754888,139707858
0,35698880,139817956
0,35673567,139729070
0,35683490,139844978
0,35684430,139771824
0,35628887,139737542
0,35730249,139793165
0,35725516,139812845
0,35688708,139713971
0,35672443,139766371
0,35697672,139700782
0,35620483,139752048
0,35706758,139760692
0,35707776,139772486
0,35615115,139832080
0,35778947,139770204
0,35630829,139740557
0,35696357,139700454
0,35656106,139756393
0,35691549,139787801
0,35690450,139786192
0,35712927,139729798
0,35604692,139722997
0,35680729,139763758
0,35634423,139885862
0,35639504,139738561
0,35697841,139778885
0,35707344,139701864
0,35775115,139784864
0,35659736,139735833
0,35697501,139767502
0,35716234,139810633
0,35754154,139883356
0,35688266,139702274
0,35633258,139881782
0,35620476,139752187
0,35709089,139735766
0,35635835,139715014
0,35686658,139791424
0,35629305,139794465
0,35761347,139816507
0,35626570,139723411
0,35785177,139717387
0,35779621,139788178
0,35701358,139700400
0,35647828,139750710
0,35764606,139717371
0,35681104,139766650
0,35788660,139787738
0,35680044,139766159
0,35669229,139715728
0,35679459,139747240
0,35730729,139708113
0,35719351,139783207
0,35799283,139760678
0,35756653,139767666
0,35666379,139870088
0,35671803,139772179
0,35721428,139791009
0,35766770,139709772
0,35681545,139765142
0,35712407,139775905
0,35737835,139721326
0,35673868,139747661
0,35720230,139858360
0,35622018,139700092
0,35777433,139720999
0,35644806,139748914
0,35673614,139815220
0,35640951,139743384
0,35614510,139755203
0,35753003,139708261
0,35714691,139744495
0,35669086,139893680
0,35752710,139806184
0,35697141,139813724
0,35642948,139752811
0,35659351,139779585
0,35768077,139882463
0,35747990,139721627
0,35680244,139734639
0,35670038,139766638
0,35699697,139847455
0,35647946,139721549
0,35680529,139822623
0,35740896,139712120
0,35603254,139734601
0,35695930,139812209
0,35668422,139760423
0,35606131,139754016
0,35796998,139758273
0,35727223,139764863
0,35640331,139892034
0,35668648,139752665
0,35645965,139857299
0,35732144,139727319
0,35748770,139857822
0,35683596,139767756
0,35756043,139735323
0,35706004,139823448
0,35666228,139765988
0,35684616,139881329
0,35695443,139791279
0,35670082,139716585
0,35695250,139755762
0,35729167,139770151
0,35728641,139715684
0,35731340,139760589
0,35681986,139826244
0,35719609,139706410
0,35693509,139788676
0,35677681,139732332
0,35605233,139738505
0,35725737,139821901
0,35690551,139703161
0,35740336,139856352
0,35702574,139745525
0,35722305,139818723
0,35761481,139795533
0,35729863,139705011
0,35750490,139801843
0,35701519,139748940
0,35689182,139764095
0,35659837,139727841
0,35617614,139727760
0,35662656,139759443
0,35661431,139756167
0,35716986,139705275
0,35711709,139703394
0,35797326,139795728
0,35729011,139729764
0,35794046,139790554
0,35699512,139750941
0,35722869,139799281
0,35728352,139801624
0,35718599,139849431
0,35689917,139760844
0,35694773,139825226
0,35708137,139753730
0,35685646,139763414
0,35626675,139747992
0,35628703,139739721
0,35709257,139796328
0,35627217,139873511
0,35789776,139781243
0,35659894,139759124
0,35728979,139720721
0,35703238,139774024
0,35660859,139731035
0,35676387,139762772
0,35633377,139749740
0,35731739,139713226
0,35725435,139786308
0,35666687,139805796
0,35695062,139743521
0,35634600,139800684
0,35709053,139721474
0,35701639,139745978
0,35703881,139748604
0,35619247,139719231
0,35680970,139726397
0,35744314,139702875
0,35670138,139702489
0,35713849,139704545
0,35667989,139763284
0,35628759,139756041
0,35686905,139775999
0,35766358,139725284
0,35627261,139882955
0,35750927,139700920
0,35777379,139831789
0,35709787,139808971
0,35723147,139762550
0,35679397,139766176
0,35630717,139786444
0,35684613,139790893
0,35697675,139781922
0,35707783,139850846
0,35745881,139805996
0,35662806,139715907
0,35658606,139792485
0,35667500,139769439
0,35728968,139714633
0,35707563,139724263
0,35671442,139702606
0,35634652,139715040
0,35673718,139768046
0,35654473,139751522
0,35691615,139703286
0,35606123,139723510
0,35674907,139766283
0,35768478,139829781
0,35727504,139711042
0,35627590,139795727
0,35763972,139776032
0,35660360,139715545
0,35619354,139737402
0,35646346,139735113
0,35737547,139774499
0,35600072,139720908
0,35715661,139739532
0,35699774,139770509
0,35718253,139705436
0,35655213,139706144
0,35629521,139718385
0,35691421,139727143
0,35728121,139709796
0,35617159,139745444
0,35681013,139735744
0,35627725,139756181
0,35642979,139756571
0,35721500,139706730
0,35638895,139735083
0,35696138,139700483
0,35686168,139744602
0,35631744,139720767
0,35665296,139759177
0,35759116,139732556
0,35648436,139705064
0,35648285,139720477
0,35678879,139765362
0,35680950,139768118
0,35733623,139715525
0,35670718,139707427
0,35733018,139765982
0,35688513,139858222
0,35675247,139790340
0,35614995,139735664
0,35727092,139710613
0,35693794,139758606
0,35682277,139774068
0,35688524,139776003
0,35690911,139760168
0,35764675,139847116
0,35651339,139756414
0,35661445,139732549
0,35656951,139735923
0,35601812,139736214
0,35773673,139805874
0,35667519,139758935
0,35659003,139753397
0,35679141,139724365
0,35664641,139751386
0,35658471,139708013
0,35667001,139754663
0,35689801,139774289
0,35717640,139740534
0,35656198,139757077
0,35705388,139774444
0,35783213,139723393
0,35684620,139793314
0,35696714,139758395
0,35643852,139861820
0,35664832,139738784
0,35667295,139873470
0,35696383,139700564
0,35709705,139770835
0,35688894,139864734
0,35643220,139710940
0,35694129,139785173
0,35695362,139890498
0,35665986,139713575
0,35783075,139840140
0,35675174,139741585
0,35748678,139701779
0,35799764,139718319
0,35710003,139813029
0,35668390,139705160
0,35706893,139701782
0,35646567,139721165
0,35768052,139805252
0,35732516,139767119
0,35675796,139734669
0,35671863,139775395
0,35695820,139814487
0,35696607,139740774
0,35667299,139802228
0,35645463,139785303
0,35690460,139883275
0,35699356,139749011
0,35650932,139755939
0,35623502,139723120
0,35611893,139756390
0,35652084,139798848
0,35626428,139884508
0,35647289,139750913
0,35693333,139789709
0,35705711,139769957
0,35667477,139756082
0,35645410,139868254
0,35715152,139805801
0,35694471,139701879
0,35697557,139741497
0,35687881,139789618
0,35774955,139770333
0,35671056,139718123
0,35716286,139778590
0,35693126,139703437
0,35675569,139811656
0,35639183,139754097
0,35673231,139766473
0,35633104,139741586
0,35720196,139781036
0,35754357,139887312
0,35659451,139701100
0,35654914,139745445
0,35684958,139766457
0,35755199,139820803
0,35734596,139866889
0,35727532,139771365
0,35644657,139745435
0,35694001,139765973
0,35648840,139719249
0,35778703,139746111
0,35683099,139738262
0,35654779,139709077
0,35686489,139789180
0,35662562,139717256
0,35733672,139740093
0,35710081,139810571
0,35655490,139758198
0,35730017,139795028
0,35763037,139711798
0,35726197,139718415
0,35701748,139786669
0,35681821,139766075
0,35745621,139767739
0,35723344,139834547
0,35692306,139757291
0,35708551,139709072
0,35750642,139757286
0,35638987,139718454
0,35660580,139729363
0,35761235,139724427
0,35636174,139793509
0,35735062,139738379
0,35652054,139706729
0,35686486,139798340
0,35730720,139714556
0,35762664,139802933
0,35709631,139773674
0,35731140,139809306
0,35737802,139822949
0,35703312,139763912
0,35663964,139818644
0,35690596,139702052
0,35626723,139732467
0,35733002,139797234
0,35696813,139816308
0,35659623,139868024
0,35672446,139865830
0,35655041,139796741
0,35763445,139719511
0,35605106,139742484
0,35748875,139749046
0,35699806,139814406
0,35696763,139816058
0,35745103,139743210
0,35723967,139832805
0,35630602,139737162
0,35633953,139789722
0,35687376,139715832
0,35677317,139767873
0,35731477,139791430
0,35754725,139736394
0,35647884,139709820
0,35782571,139883956
0,35655588,139795416
0,35744046,139803981
0,35697931,139774917
0,35717491,139876220
0,35641517,139740366
0,35613641,139758174
0,35656891,139702286
0,35650105,139708429
0,35660926,139886281
0,35747330,139730682
0,35695913,139795570
0,35681285,139764475
0,35672514,139766200
0,35682499,139773602
0,35781074,139879630
0,35648542,139740901
0,35723216,139863157
0,35778723,139720608
0,35663546,139732425
0,35696710,139785498
0,35660846,139808016
0,35762024,139803036
0,35714311,139729927
0,35676061,139749542
0,35716831,139749032
0,35626742,139715324
0,35681123,139712732
0,35621871,139720760
0,35695913,139795570
0,35708802,139774961
0,35747164,139798606
0,35695754,139758239
0,35693060,139702520
0,35701464,139894141
0,35626629,139723125
0,35628612,139895377
0,35708277,139752582
0,35704295,139775198
0,35685421,139827556
0,35704058,139744547
0,35610974,139710215
0,35777696,139856787
0,35720227,139876432
0,35646844,139851022
0,35751935,139802240
0,35630786,139741186
0,35657383,139822976
0,35739710,139723649
0,35676382,139758597
0,35674599,139863832
0,35682652,139733558
0,35732847,139778565
0,35706363,139870682
0,35649163,139700653
0,35680977,139714924
0,35704810,139741601
0,35656706,139728718
0,35636480,139731407
0,35743853,139739044
0,35648579,139728039
0,35724581,139764372
0,35634069,139881557
0,35630544,139747289
0,35662082,139730389
0,35613557,139728626
0,35691310,139703815
0,35776774,139721594
0,35680680,139780236
0,35667196,139835963
0,35712631,139885408
0,35714043,139826512
0,35710419,139754110
0,35734759,139737210
0,35669018,139749322
0,35643060,139733884
0,35692557,139772728
0,35628865,139734362
0,35696077,139758928
0,35672054,139760095
0,35643565,139746700
0,35605638,139713646
0,35734918,139766086
0,35609869,139726328
0,35695913,139795570
0,35607857,139750203
0,35761394,139822422
0,35694269,139843292
0,35676048,139844375
0,35667822,139757578
0,35733525,139713286
0,35759628,139804622
0,35690938,139770448
0,35709214,139831473
0,35693691,139700007
0,35727681,139789673
0,35758821,139722211
0,35720147,139784410
0,35636569,139746582
0,35706165,139771944
0,35694778,139758275
0,35663784,139759839
0,35661125,139776211
0,35726348,139734972
0,35732384,139714926
0,35749462,139804174
0,35704320,139774106
0,35719708,139751565
0,35799628,139754123
0,35713613,139776670
0,35786639,139746720
0,35670419,139770736
0,35657491,139702996
0,35722448,139822950
0,35643364,139720408
0,35663390,139870716
0,35698086,139767311
0,35695705,139784604
0,35766662,139747629
0,35673571,139701208
0,35686204,139729588
0,35710331,139808918
0,35663235,139833695
0,35710697,139702908
0,35778663,139808747
0,35697599,139833769
0,35624755,139883609
0,35672810,139801028
0,35669262,139758249
0,35718483,139779985
0,35698581,139771404
0,35668150,139730176
0,35689719,139700207
0,35715240,139708496
0,35698291,139814745
0,35737214,139828614
0,35692398,139735241
0,35628293,139720436
0,35674161,139765096
0,35691780,139770704
0,35681297,139776999
0,35745519,139726658
0,35621945,139718885
0,35663291,139879803
0,35698546,139840622
0,35765391,139884054
0,35653199,139872287
0,35644452,139744758
0,35680043,139722298
0,35700168,139742453
0,35698318,139700089
0,35663261,139774041
0,35697799,139767074
0,35667038,139755929
0,35713221,139739993
0,35731683,139766610
0,35672203,139768141
0,35683118,139777975
0,35758122,139810613
0,35610951,139742258
0,35734588,139717071
0,35711153,139802211
0,35650348,139709838
0,35711705,139752716
0,35695031,139701487
0,35692828,139702107
0,35758197,139810037
0,35673781,139736273
0,35726327,139732474
0,35683922,139853402
0,35659532,139721146
0,35707833,139774973
0,35757009,139802083
0,35751318,139849278
0,35776845,139790178
0,35761297,139819762
0,35645643,139748370
0,35745308,139756979
0,35658368,139890101
0,35722978,139806810
0,35728024,139710479
0,35658743,139712446
0,35651876,139705858
0,35676807,139772741
0,35758717,139722962
0,35751145,139867581
0,35659291,139872534
0,35718374,139733728
0,35664376,139755131
0,35604965,139702600
0,35678325,139798040
0,35693007,139749532
0,35615542,139751611
0,35645791,139749400
0,35627632,139738506
0,35727431,139716650
0,35604457,139747236
0,35650560,139708063
0,35626557,139738429
0,35755639,139827696
0,35681869,139862609
0,35674781,139781658
0,35657780,139794716
0,35759821,139722150
0,35622583,139769781
0,35646631,139703920
0,35675198,139704090
0,35734110,139720640
0,35677862,139803030
0,35749317,139715562
0,35653059,139881684
0,35674146,139767102
0,35712036,139718766
0,35691553,139712644
0,35684467,139776938
0,35628271,139881060
0,35690223,139899741
0,35728890,139719164
0,35689802,139782893
0,35642621,139746211
0,35778243,139775113
0,35741534,139779809
0,35694350,139793130
0,35646712,139740120
0,35693187,139701483
0,35690715,139844712
0,35709399,139734646
0,35650258,139745163
0,35710687,139708238
0,35694808,139701300
0,35623489,139776928
0,35776119,139703183
0,35751109,139869921
0,35693559,139829788
0,35638725,139723153
0,35734561,139742487
0,35747032,139804685
0,35626281,139723577
0,35654039,139862004
0,35709949,139810575
0,35611534,139826341
0,35662480,139719891
0,35727590,139710663
0,35701716,139746184
0,35627019,139738989
0,35687438,139865588
0,35667290,139786134
0,35765110,139898007
0,35668951,139883658
0,35745972,139795184
0,35667493,139756910
0,35700231,139813322
0,35691290,139700264
0,35643533,139882046
0,35652571,139706158
0,35690873,139700378
0,35718519,139886849
0,35626753,139722784
0,35625381,139745779
0,35672461,139763164
0,35701757,139756584
0,35683284,139767528
0,35636470,139766377
0,35611226,139721842
0,35714316,139773542
0,35698123,139767707
0,35654543,139747054
0,35711325,139720645
0,35629256,139712049
0,35647021,139711921
0,35689351,139763931
0,35770894,139748055
0,35703940,139804890
0,35662374,139713834
0,35650288,139737388
0,35781822,139718614
0,35690658,139844784
0,35690657,139767203
0,35646804,139849138
0,35628518,139742193
0,35667344,139719516
0,35603324,139740521
0,35640954,139713260
0,35708042,139744672
0,35726309,139771493
0,35647382,139709094
0,35645599,139714688
0,35672424,139806384
0,35656459,139719894
0,35662723,139730945
0,35759027,139766351
0,35710162,139702904
0,35710034,139703093
0,35730542,139717963
0,35643133,139755498
0,35683347,139701777
0,35629379,139741021
0,35657673,139763179
0,35654804,139752696
0,35664404,139755538
0,35662993,139753131
0,35619356,139719953
0,35740281,139756704
0,35609846,139825647
0,35754832,139891379
0,35685623,139780888
0,35695428,139838825
0,35682778,139764161
0,35729890,139717613
0,35661406,139811714
0,35626376,139716092
0,35648826,139744504
0,35680137,139710166
0,35700188,139764986
0,35749281,139809973
0,35791233,139816763
0,35764524,139835663
0,35749006,139804432
0,35628132,139720837
0,35606672,139731086
0,35627426,139776342
0,35666462,139750141
0,35716191,139739521
0,35610631,139705858
0,35632762,139738293
0,35654693,139704135
0,35671866,139768414
0,35640937,139742637
0,35739238,139767366
0,35707625,139760200
0,35763458,139838112
0,35776960,139810074
0,35654467,139778106
0,35665222,139753500
0,35782433,139884089
0,35602514,139701020
0,35711865,139703434
0,35611937,139731038
0,35616495,139778081
0,35731436,139767263
0,35641417,139854735
0,35730274,139711117
0,35665954,139758904
0,35636505,139764116
0,35628779,139738165
0,35714570,139728808
0,35661988,139899624
0,35630874,139783627
0,35655955,139783293
0,35771656,139894322
0,35695835,139768604
0,35727592,139771139
0,35642643,139798635
0,35626537,139725136
0,35696617,139793758
0,35646086,139701220
0,35607773,139715241
0,35707886,139876163
0,35664794,139722411
0,35672286,139738432
0,35680870,139766076
0,35764747,139867231
0,35707399,139774825
0,35685518,139762267
0,35642841,139721351
0,35742752,139734706
0,35646878,139750757
0,35650769,139707957
0,35751617,139709454
0,35702267,139746258
0,35698934,139810864
0,35659015,139776956
0,35698438,139863427
0,35619634,139716718
0,35666683,139754221
0,35697494,139773332
0,35640638,139753936
0,35607666,139732453
0,35661841,139754287
0,35731496,139710150
0,35726162,139709270
0,35766708,139735326
0,35653163,139744595
0,35752627,139702916
0,35770817,139784188
0,35744631,139708268
0,35773360,139740761
0,35730928,139711280
0,35709883,139866282
0,35691193,139770899
0,35689942,139700697
0,35679753,139746399
0,35652434,139770826
0,35659854,139815798
0,35666375,139868313
0,35690383,139858765
0,35699720,139757605
0,35756747,139894551
0,35676305,139769455
0,35689805,139770153
0,35694274,139763435
0,35753757,139792019
0,35690608,139764831
0,35721046,139788717
0,35780463,139769287
0,35704217,139822281
0,35647221,139746743
0,35691871,139705424
0,35670568,139766084
0,35637396,139795482
0,35604545,139712438
0,35789801,139701610
0,35672379,139753943
0,35621238,139739964
0,35617164,139722493
0,35646862,139855603
0,35675655,139735836
0,35723610,139765149
0,35679876,139899691
0,35773971,139775410
0,35698325,139749793
0,35764003,139702011
0,35633668,139716058
0,35692401,139801797
0,35679324,139771678
0,35678632,139739926
0,35606636,139735537
0,35716241,139737773
0,35735545,139892497
0,35661087,139702239
0,35625748,139729870
0,35646233,139757276
0,35719460,139750921
0,35694415,139771776
0,35721178,139816919
0,35789738,139730254
0,35724625,139794767
0,35687746,139700820
0,35667585,139757372
0,35647071,139725287
0,35623276,139738287
0,35659893,139701038
0,35707379,139754620
0,35794409,139791215
0,35690935,139781973
0,35693926,139702708
0,35657964,139702661
0,35718190,139817109
0,35618264,139731882
0,35670144,139777255
0,35739161,139797513
0,35646866,139733657
0,35759148,139810993
0,35704742,139774358
0,35789985,139718806
0,35622145,139732367
0,35689818,139817084
0,35616645,139721986
0,35635828,139879553
0,35770693,139759038
0,35661808,139701065
0,35782953,139759339
0,35703818,139795706
0,35715841,139780875
0,35668326,139705259
0,35632468,139792345
0,35667509,139707379
0,35666449,139898907
0,35733871,139720487
0,35702366,139751202
0,35694566,139720703
0,35724695,139771661
0,35684020,139771532
0,35632762,139798145
0,35627191,139836962
0,35734126,139719088
0,35756310,139820754
0,35628497,139725525
0,35632975,139714636
0,35664721,139766950
0,35705543,139793525
0,35668326,139765306
0,35720860,139723804
0,35663790,139814446
0,35733654,139741018
0,35706665,139751515
0,35633584,139713401
0,35706426,139736770
0,35649207,139742275
0,35628716,139711917
0,35711426,139703495
0,35673422,139724185
0,35680053,139770378
0,35761617,139803662
0,35683539,139701538
0,35674121,139762913
0,35694472,139752915
0,35663419,139876133
0,35655330,139713830
0,35646788,139832803
0,35756135,139741991
0,35693856,139831948
0,35628674,139738279
0,35737725,139864375
0,35729950,139791523
0,35687811,139719870
0,35692893,139737890
0,35718501,139779794
0,35672300,139819414
0,35653749,139745250
0,35766239,139785300
0,35667250,139758616
0,35728929,139769759
0,35729127,139705367
0,35774457,139870843
0,35756058,139741922
0,35666154,139802315
0,35727361,139771646
0,35663708,139773059
0,35715062,139704844
0,35656659,139755072
0,35630583,139744085
0,35682220,139764997
0,35620013,139702833
0,35676224,139771103
0,35755659,139807668
0,35745609,139715188
0,35762907,139824557
0,35717938,139727119
0,35673415,139725942
0,35746408,139725248
0,35704517,139771894
0,35667774,139758334
0,35657806,139754877
0,35671889,139766262
0,35700712,139816555
0,35717900,139859888
0,35639524,139733030
0,35738471,139826728
0,35701097,139711364
0,35669330,139762692
0,35733878,139751663
0,35771915,139756689
0,35663932,139867105
0,35711869,139774903
0,35772389,139738528
0,35656106,139811178
0,35662445,139706633
0,35719351,139801911
0,35674683,139774412
0,35670061,139733526
0,35660580,139858770
0,35621899,139726728
0,35694647,139815134
0,35795522,139770080
0,35738452,139883840
0,35738093,139703790
0,35679326,139775404
0,35681469,139776049
0,35696721,139700982
0,35678826,139738824
0,35646514,139753024
0,35782075,139722047
0,35702067,139754014
0,35665213,139753494
0,35663741,139758894
0,35662202,139701346
0,35729856,139715945
0,35613110,139712396
0,35644747,139734614
0,35738007,139768629
0,35737126,139768400
0,35766801,139896613
0,35698419,139774403
0,35683660,139770744
0,35731121,139709546
0,35638687,139723052
0,35654445,139872481
0,35722653,139703498
0,35705539,139760104
0,35766030,139736432
0,35713608,139704234
0,35629953,139889828
0,35742782,139731117
0,35738559,139704380
0,35672994,139722981
0,35723777,139857662
0,35706308,139842462
0,35777513,139857002
0,35666081,139829747
0,35668245,139792042
0,35638235,139887780
0,35763468,139820704
0,35747360,139832542
0,35640865,139738033
0,35708862,139770199
0,35668664,139766078
0,35652336,139730763
0,35675343,139821349
0,35706436,139811277
0,35650259,139758170
0,35688219,139781719
0,35658579,139776541
0,35662922,139752271
0,35751327,139801512
0,35658336,139700411
0,35698552,139834597
0,35611461,139703645
0,35636015,139738974
0,35698341,139853657
0,35715776,139721550
0,35776594,139710142
0,35720695,139759942
0,35638070,139747964
0,35770950,139713001
0,35691661,139737768
0,35638060,139726116
0,35671663,139764659
0,35663717,139725341
0,35646018,139713055
0,35712084,139718059
0,35674057,139849919
0,35662612,139750705
0,35721826,139706181
0,35733472,139766293
0,35650893,139758607
0,35701596,139822421
0,35678673,139872431
0,35650985,139707580
0,35668628,139700161
0,35668798,139750721
0,35746662,139828568
0,35653778,139888188
0,35675557,139823016
0,35664476,139773503
0,35716215,139793756
0,35708813,139709575
0,35642241,139747014
0,35666846,139749714
0,35666118,139747934
0,35715302,139777817
0,35689177,139707264
0,35737123,139702783
0,35654383,139744226
0,35654735,139714632
0,35662929,139744734
0,35663884,139760835
0,35665980,139758224
0,35604806,139723052
0,35649849,139850420
0,35681112,139705376
0,35726239,139718339
0,35703408,139700655
0,35707480,139761111
0,35659048,139744733
0,35653440,139760136
0,35729932,139835587
0,35729384,139713609
0,35744184,139809828
0,35711343,139796271
0,35669777,139825565
0,35672086,139765925
0,35686099,139782571
0,35777348,139797649
0,35693883,139773742
0,35781503,139881466
0,35721232,139820489
0,35662446,139766297
0,35706283,139838792
0,35697615,139882717
0,35765834,139710417
0,35759741,139808774
0,35684409,139702185
0,35733840,139720334
0,35627695,139738569
0,35670445,139764352
0,35667955,139760148
0,35699243,139897078
0,35781783,139718994
